"REF_DATE","GEO","DGUID","Cannabis price","Units of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003","Manitoba","2016A000246","Consumer price","Price index","2012=100","383","units ","0","v1001799956","10.1.2","128.1","","","","1"
"2003","Manitoba","2016A000246","Producer price","Price per gram","Dollars","81","units ","0","v1001799991","10.2.1","8.54","","","","2"
"2003","Manitoba","2016A000246","Producer price","Price index","2012=100","383","units ","0","v1001799992","10.2.2","128.4","","","","1"
"2003","Saskatchewan","2016A000247","Consumer price","Price per gram","Dollars","81","units ","0","v1001799957","11.1.1","11.68","","","","2"
"2003","Saskatchewan","2016A000247","Consumer price","Price index","2012=100","383","units ","0","v1001799958","11.1.2","128.0","","","","1"
"2003","Saskatchewan","2016A000247","Producer price","Price per gram","Dollars","81","units ","0","v1001799993","11.2.1","8.56","","","","2"
"2003","Saskatchewan","2016A000247","Producer price","Price index","2012=100","383","units ","0","v1001799994","11.2.2","128.5","","","","1"
"2003","Alberta","2016A000248","Consumer price","Price per gram","Dollars","81","units ","0","v1001799959","12.1.1","11.62","","","","2"
"2003","Alberta","2016A000248","Consumer price","Price index","2012=100","383","units ","0","v1001799960","12.1.2","128.1","","","","1"
"2003","Alberta","2016A000248","Producer price","Price per gram","Dollars","81","units ","0","v1001799995","12.2.1","8.54","","","","2"
"2003","Alberta","2016A000248","Producer price","Price index","2012=100","383","units ","0","v1001799996","12.2.2","129.0","","","","1"
"2003","British Columbia","2016A000259","Consumer price","Price per gram","Dollars","81","units ","0","v1001799961","13.1.1","11.07","","","","2"
"2003","British Columbia","2016A000259","Consumer price","Price index","2012=100","383","units ","0","v1001799962","13.1.2","127.5","","","","1"
"2003","British Columbia","2016A000259","Producer price","Price per gram","Dollars","81","units ","0","v1001799997","13.2.1","5.83","","","","2"
"2003","British Columbia","2016A000259","Producer price","Price index","2012=100","383","units ","0","v1001799998","13.2.2","139.0","","","","1"
"2003","Territories","2016A00016","Consumer price","Price per gram","Dollars","81","units ","0","v1001799963","14.1.1","16.93","","","","2"
"2003","Territories","2016A00016","Consumer price","Price index","2012=100","383","units ","0","v1001799964","14.1.2","128.2","","","","1"
"2003","Territories","2016A00016","Producer price","Price per gram","Dollars","81","units ","0","v1001799999","14.2.1","12.60","","","","2"
"2003","Territories","2016A00016","Producer price","Price index","2012=100","383","units ","0","v1001800000","14.2.2","128.3","","","","1"
"2003","Yukon","2016A000260","Consumer price","Price per gram","Dollars","81","units ","0","v1001799965","15.1.1","13.54","","","","2"
"2003","Yukon","2016A000260","Consumer price","Price index","2012=100","383","units ","0","v1001799966","15.1.2","127.5","","","","1"
"2003","Yukon","2016A000260","Producer price","Price per gram","Dollars","81","units ","0","v1001800001","15.2.1","10.08","","","","2"
"2003","Yukon","2016A000260","Producer price","Price index","2012=100","383","units ","0","v1001800002","15.2.2","127.6","","","","1"
"2003","Northwest Territories including Nunavut","A000261","Consumer price","Price per gram","Dollars","81","units ","0","v1001799971","16.1.1","","..","","","2"
"2003","Northwest Territories including Nunavut","A000261","Consumer price","Price index","2012=100","383","units ","0","v1001799972","16.1.2","","..","","","1"
"2003","Northwest Territories including Nunavut","A000261","Producer price","Price per gram","Dollars","81","units ","0","v1001800007","16.2.1","","..","","","2"
"2003","Northwest Territories including Nunavut","A000261","Producer price","Price index","2012=100","383","units ","0","v1001800008","16.2.2","","..","","","1"
"2003","Northwest Territories","2016A000261","Consumer price","Price per gram","Dollars","81","units ","0","v1001799967","17.1.1","17.88","","","","2"
"2003","Northwest Territories","2016A000261","Consumer price","Price index","2012=100","383","units ","0","v1001799968","17.1.2","127.6","","","","1"
"2003","Northwest Territories","2016A000261","Producer price","Price per gram","Dollars","81","units ","0","v1001800003","17.2.1","13.30","","","","2"
"2003","Northwest Territories","2016A000261","Producer price","Price index","2012=100","383","units ","0","v1001800004","17.2.2","127.8","","","","1"
"2003","Nunavut","2016A000262","Consumer price","Price per gram","Dollars","81","units ","0","v1001799969","18.1.1","19.83","","","","2"
"2003","Nunavut","2016A000262","Consumer price","Price index","2012=100","383","units ","0","v1001799970","18.1.2","127.5","","","","1"
"2003","Nunavut","2016A000262","Producer price","Price per gram","Dollars","81","units ","0","v1001800005","18.2.1","14.75","","","","2"
"2003","Nunavut","2016A000262","Producer price","Price index","2012=100","383","units ","0","v1001800006","18.2.2","127.6","","","","1"
"2004","Canada","2016A000011124","Consumer price","Price per gram","Dollars","81","units ","0","v1001799937","1.1.1","11.26","","","","2"
"2004","Canada","2016A000011124","Consumer price","Price index","2012=100","383","units ","0","v1001799938","1.1.2","129.2","","","","1"
"2004","Canada","2016A000011124","Producer price","Price per gram","Dollars","81","units ","0","v1001799973","1.2.1","7.34","","","","2"
"2004","Canada","2016A000011124","Producer price","Price index","2012=100","383","units ","0","v1001799974","1.2.2","131.9","","","","1"
"2004","Atlantic","2016A00011","Consumer price","Price per gram","Dollars","81","units ","0","v1001799939","2.1.1","11.64","","","","2"
"2004","Atlantic","2016A00011","Consumer price","Price index","2012=100","383","units ","0","v1001799940","2.1.2","128.1","","","","1"
"2004","Atlantic","2016A00011","Producer price","Price per gram","Dollars","81","units ","0","v1001799975","2.2.1","8.45","","","","2"
"2004","Atlantic","2016A00011","Producer price","Price index","2012=100","383","units ","0","v1001799976","2.2.2","128.4","","","","1"
"2004","Newfoundland and Labrador","2016A000210","Consumer price","Price per gram","Dollars","81","units ","0","v1001799941","3.1.1","12.29","","","","2"
"2004","Newfoundland and Labrador","2016A000210","Consumer price","Price index","2012=100","383","units ","0","v1001799942","3.1.2","127.4","","","","1"
"2004","Newfoundland and Labrador","2016A000210","Producer price","Price per gram","Dollars","81","units ","0","v1001799977","3.2.1","8.72","","","","2"
"2004","Newfoundland and Labrador","2016A000210","Producer price","Price index","2012=100","383","units ","0","v1001799978","3.2.2","127.4","","","","1"
"2004","Prince Edward Island","2016A000211","Consumer price","Price per gram","Dollars","81","units ","0","v1001799943","4.1.1","12.47","","","","2"
"2004","Prince Edward Island","2016A000211","Consumer price","Price index","2012=100","383","units ","0","v1001799944","4.1.2","128.4","","","","1"
"2004","Prince Edward Island","2016A000211","Producer price","Price per gram","Dollars","81","units ","0","v1001799979","4.2.1","9.19","","","","2"
"2004","Prince Edward Island","2016A000211","Producer price","Price index","2012=100","383","units ","0","v1001799980","4.2.2","128.8","","","","1"
"2004","Nova Scotia","2016A000212","Consumer price","Price per gram","Dollars","81","units ","0","v1001799945","5.1.1","11.81","","","","2"
"2004","Nova Scotia","2016A000212","Consumer price","Price index","2012=100","383","units ","0","v1001799946","5.1.2","128.3","","","","1"
"2004","Nova Scotia","2016A000212","Producer price","Price per gram","Dollars","81","units ","0","v1001799981","5.2.1","8.64","","","","2"
"2004","Nova Scotia","2016A000212","Producer price","Price index","2012=100","383","units ","0","v1001799982","5.2.2","128.8","","","","1"
"2004","New Brunswick","2016A000213","Consumer price","Price per gram","Dollars","81","units ","0","v1001799947","6.1.1","10.74","","","","2"
"2004","New Brunswick","2016A000213","Consumer price","Price index","2012=100","383","units ","0","v1001799948","6.1.2","128.3","","","","1"
"2004","New Brunswick","2016A000213","Producer price","Price per gram","Dollars","81","units ","0","v1001799983","6.2.1","7.81","","","","2"
"2004","New Brunswick","2016A000213","Producer price","Price index","2012=100","383","units ","0","v1001799984","6.2.2","128.4","","","","1"
"2004","Quebec","2016A000224","Consumer price","Price per gram","Dollars","81","units ","0","v1001799949","7.1.1","9.74","","","","2"
"2004","Quebec","2016A000224","Consumer price","Price index","2012=100","383","units ","0","v1001799950","7.1.2","128.3","","","","1"
"2004","Quebec","2016A000224","Producer price","Price per gram","Dollars","81","units ","0","v1001799985","7.2.1","6.34","","","","2"
"2004","Quebec","2016A000224","Producer price","Price index","2012=100","383","units ","0","v1001799986","7.2.2","127.8","","","","1"
"2004","Ontario","2016A000235","Consumer price","Price per gram","Dollars","81","units ","0","v1001799951","8.1.1","11.73","","","","2"
"2004","Ontario","2016A000235","Consumer price","Price index","2012=100","383","units ","0","v1001799952","8.1.2","128.4","","","","1"
"2004","Ontario","2016A000235","Producer price","Price per gram","Dollars","81","units ","0","v1001799987","8.2.1","4.44","","","","2"
"2004","Ontario","2016A000235","Producer price","Price index","2012=100","383","units ","0","v1001799988","8.2.2","107.6","","","","1"
"2004","Prairies","2016A00014","Consumer price","Price per gram","Dollars","81","units ","0","v1001799953","9.1.1","11.69","","","","2"
"2004","Prairies","2016A00014","Consumer price","Price index","2012=100","383","units ","0","v1001799954","9.1.2","128.9","","","","1"
"2004","Prairies","2016A00014","Producer price","Price per gram","Dollars","81","units ","0","v1001799989","9.2.1","8.59","","","","2"
"2004","Prairies","2016A00014","Producer price","Price index","2012=100","383","units ","0","v1001799990","9.2.2","129.6","","","","1"
"2004","Manitoba","2016A000246","Consumer price","Price per gram","Dollars","81","units ","0","v1001799955","10.1.1","11.68","","","","2"
"2004","Manitoba","2016A000246","Consumer price","Price index","2012=100","383","units ","0","v1001799956","10.1.2","128.8","","","","1"
"2004","Manitoba","2016A000246","Producer price","Price per gram","Dollars","81","units ","0","v1001799991","10.2.1","8.59","","","","2"
"2004","Manitoba","2016A000246","Producer price","Price index","2012=100","383","units ","0","v1001799992","10.2.2","129.2","","","","1"
"2004","Saskatchewan","2016A000247","Consumer price","Price per gram","Dollars","81","units ","0","v1001799957","11.1.1","11.76","","","","2"
"2004","Saskatchewan","2016A000247","Consumer price","Price index","2012=100","383","units ","0","v1001799958","11.1.2","128.9","","","","1"
"2004","Saskatchewan","2016A000247","Producer price","Price per gram","Dollars","81","units ","0","v1001799993","11.2.1","8.62","","","","2"
"2004","Saskatchewan","2016A000247","Producer price","Price index","2012=100","383","units ","0","v1001799994","11.2.2","129.3","","","","1"
"2004","Alberta","2016A000248","Consumer price","Price per gram","Dollars","81","units ","0","v1001799959","12.1.1","11.68","","","","2"
"2004","Alberta","2016A000248","Consumer price","Price index","2012=100","383","units ","0","v1001799960","12.1.2","128.9","","","","1"
"2004","Alberta","2016A000248","Producer price","Price per gram","Dollars","81","units ","0","v1001799995","12.2.1","8.58","","","","2"
"2004","Alberta","2016A000248","Producer price","Price index","2012=100","383","units ","0","v1001799996","12.2.2","129.7","","","","1"
"2004","British Columbia","2016A000259","Consumer price","Price per gram","Dollars","81","units ","0","v1001799961","13.1.1","11.14","","","","2"
"2004","British Columbia","2016A000259","Consumer price","Price index","2012=100","383","units ","0","v1001799962","13.1.2","128.3","","","","1"
"2004","British Columbia","2016A000259","Producer price","Price per gram","Dollars","81","units ","0","v1001799997","13.2.1","5.85","","","","2"
"2004","British Columbia","2016A000259","Producer price","Price index","2012=100","383","units ","0","v1001799998","13.2.2","139.3","","","","1"
"2004","Territories","2016A00016","Consumer price","Price per gram","Dollars","81","units ","0","v1001799963","14.1.1","17.04","","","","2"
"2004","Territories","2016A00016","Consumer price","Price index","2012=100","383","units ","0","v1001799964","14.1.2","129.0","","","","1"
"2004","Territories","2016A00016","Producer price","Price per gram","Dollars","81","units ","0","v1001799999","14.2.1","12.68","","","","2"
"2004","Territories","2016A00016","Producer price","Price index","2012=100","383","units ","0","v1001800000","14.2.2","129.1","","","","1"
"2004","Yukon","2016A000260","Consumer price","Price per gram","Dollars","81","units ","0","v1001799965","15.1.1","13.63","","","","2"
"2004","Yukon","2016A000260","Consumer price","Price index","2012=100","383","units ","0","v1001799966","15.1.2","128.3","","","","1"
"2004","Yukon","2016A000260","Producer price","Price per gram","Dollars","81","units ","0","v1001800001","15.2.1","10.14","","","","2"
"2004","Yukon","2016A000260","Producer price","Price index","2012=100","383","units ","0","v1001800002","15.2.2","128.4","","","","1"
"2004","Northwest Territories including Nunavut","A000261","Consumer price","Price per gram","Dollars","81","units ","0","v1001799971","16.1.1","","..","","","2"
"2004","Northwest Territories including Nunavut","A000261","Consumer price","Price index","2012=100","383","units ","0","v1001799972","16.1.2","","..","","","1"
"2004","Northwest Territories including Nunavut","A000261","Producer price","Price per gram","Dollars","81","units ","0","v1001800007","16.2.1","","..","","","2"
"2004","Northwest Territories including Nunavut","A000261","Producer price","Price index","2012=100","383","units ","0","v1001800008","16.2.2","","..","","","1"
"2004","Northwest Territories","2016A000261","Consumer price","Price per gram","Dollars","81","units ","0","v1001799967","17.1.1","17.99","","","","2"
"2004","Northwest Territories","2016A000261","Consumer price","Price index","2012=100","383","units ","0","v1001799968","17.1.2","128.4","","","","1"
"2004","Northwest Territories","2016A000261","Producer price","Price per gram","Dollars","81","units ","0","v1001800003","17.2.1","13.39","","","","2"
"2004","Northwest Territories","2016A000261","Producer price","Price index","2012=100","383","units ","0","v1001800004","17.2.2","128.6","","","","1"
"2004","Nunavut","2016A000262","Consumer price","Price per gram","Dollars","81","units ","0","v1001799969","18.1.1","19.95","","","","2"
"2004","Nunavut","2016A000262","Consumer price","Price index","2012=100","383","units ","0","v1001799970","18.1.2","128.3","","","","1"
"2004","Nunavut","2016A000262","Producer price","Price per gram","Dollars","81","units ","0","v1001800005","18.2.1","14.84","","","","2"
"2004","Nunavut","2016A000262","Producer price","Price index","2012=100","383","units ","0","v1001800006","18.2.2","128.3","","","","1"
"2005","Canada","2016A000011124","Consumer price","Price per gram","Dollars","81","units ","0","v1001799937","1.1.1","11.04","","","","2"
"2005","Canada","2016A000011124","Consumer price","Price index","2012=100","383","units ","0","v1001799938","1.1.2","126.7","","","","1"
"2005","Canada","2016A000011124","Producer price","Price per gram","Dollars","81","units ","0","v1001799973","1.2.1","7.19","","","","2"
"2005","Canada","2016A000011124","Producer price","Price index","2012=100","383","units ","0","v1001799974","1.2.2","129.2","","","","1"
"2005","Atlantic","2016A00011","Consumer price","Price per gram","Dollars","81","units ","0","v1001799939","2.1.1","11.43","","","","2"
"2005","Atlantic","2016A00011","Consumer price","Price index","2012=100","383","units ","0","v1001799940","2.1.2","125.8","","","","1"
"2005","Atlantic","2016A00011","Producer price","Price per gram","Dollars","81","units ","0","v1001799975","2.2.1","8.30","","","","2"
"2005","Atlantic","2016A00011","Producer price","Price index","2012=100","383","units ","0","v1001799976","2.2.2","126.1","","","","1"
"2005","Newfoundland and Labrador","2016A000210","Consumer price","Price per gram","Dollars","81","units ","0","v1001799941","3.1.1","12.09","","","","2"
"2005","Newfoundland and Labrador","2016A000210","Consumer price","Price index","2012=100","383","units ","0","v1001799942","3.1.2","125.3","","","","1"
"2005","Newfoundland and Labrador","2016A000210","Producer price","Price per gram","Dollars","81","units ","0","v1001799977","3.2.1","8.58","","","","2"
"2005","Newfoundland and Labrador","2016A000210","Producer price","Price index","2012=100","383","units ","0","v1001799978","3.2.2","125.4","","","","1"
"2005","Prince Edward Island","2016A000211","Consumer price","Price per gram","Dollars","81","units ","0","v1001799943","4.1.1","12.23","","","","2"
"2005","Prince Edward Island","2016A000211","Consumer price","Price index","2012=100","383","units ","0","v1001799944","4.1.2","126.0","","","","1"
"2005","Prince Edward Island","2016A000211","Producer price","Price per gram","Dollars","81","units ","0","v1001799979","4.2.1","9.01","","","","2"
"2005","Prince Edward Island","2016A000211","Producer price","Price index","2012=100","383","units ","0","v1001799980","4.2.2","126.3","","","","1"
"2005","Nova Scotia","2016A000212","Consumer price","Price per gram","Dollars","81","units ","0","v1001799945","5.1.1","11.59","","","","2"
"2005","Nova Scotia","2016A000212","Consumer price","Price index","2012=100","383","units ","0","v1001799946","5.1.2","125.9","","","","1"
"2005","Nova Scotia","2016A000212","Producer price","Price per gram","Dollars","81","units ","0","v1001799981","5.2.1","8.48","","","","2"
"2005","Nova Scotia","2016A000212","Producer price","Price index","2012=100","383","units ","0","v1001799982","5.2.2","126.4","","","","1"
"2005","New Brunswick","2016A000213","Consumer price","Price per gram","Dollars","81","units ","0","v1001799947","6.1.1","10.55","","","","2"
"2005","New Brunswick","2016A000213","Consumer price","Price index","2012=100","383","units ","0","v1001799948","6.1.2","126.0","","","","1"
"2005","New Brunswick","2016A000213","Producer price","Price per gram","Dollars","81","units ","0","v1001799983","6.2.1","7.68","","","","2"
"2005","New Brunswick","2016A000213","Producer price","Price index","2012=100","383","units ","0","v1001799984","6.2.2","126.2","","","","1"
"2005","Quebec","2016A000224","Consumer price","Price per gram","Dollars","81","units ","0","v1001799949","7.1.1","9.56","","","","2"
"2005","Quebec","2016A000224","Consumer price","Price index","2012=100","383","units ","0","v1001799950","7.1.2","126.0","","","","1"
"2005","Quebec","2016A000224","Producer price","Price per gram","Dollars","81","units ","0","v1001799985","7.2.1","6.24","","","","2"
"2005","Quebec","2016A000224","Producer price","Price index","2012=100","383","units ","0","v1001799986","7.2.2","125.8","","","","1"
"2005","Ontario","2016A000235","Consumer price","Price per gram","Dollars","81","units ","0","v1001799951","8.1.1","11.50","","","","2"
"2005","Ontario","2016A000235","Consumer price","Price index","2012=100","383","units ","0","v1001799952","8.1.2","125.9","","","","1"
"2005","Ontario","2016A000235","Producer price","Price per gram","Dollars","81","units ","0","v1001799987","8.2.1","4.07","","","","2"
"2005","Ontario","2016A000235","Producer price","Price index","2012=100","383","units ","0","v1001799988","8.2.2","98.7","","","","1"
"2005","Prairies","2016A00014","Consumer price","Price per gram","Dollars","81","units ","0","v1001799953","9.1.1","11.47","","","","2"
"2005","Prairies","2016A00014","Consumer price","Price index","2012=100","383","units ","0","v1001799954","9.1.2","126.4","","","","1"
"2005","Prairies","2016A00014","Producer price","Price per gram","Dollars","81","units ","0","v1001799989","9.2.1","8.43","","","","2"
"2005","Prairies","2016A00014","Producer price","Price index","2012=100","383","units ","0","v1001799990","9.2.2","127.1","","","","1"
"2005","Manitoba","2016A000246","Consumer price","Price per gram","Dollars","81","units ","0","v1001799955","10.1.1","11.46","","","","2"
"2005","Manitoba","2016A000246","Consumer price","Price index","2012=100","383","units ","0","v1001799956","10.1.2","126.4","","","","1"
"2005","Manitoba","2016A000246","Producer price","Price per gram","Dollars","81","units ","0","v1001799991","10.2.1","8.42","","","","2"
"2005","Manitoba","2016A000246","Producer price","Price index","2012=100","383","units ","0","v1001799992","10.2.2","126.7","","","","1"
"2005","Saskatchewan","2016A000247","Consumer price","Price per gram","Dollars","81","units ","0","v1001799957","11.1.1","11.54","","","","2"
"2005","Saskatchewan","2016A000247","Consumer price","Price index","2012=100","383","units ","0","v1001799958","11.1.2","126.5","","","","1"
"2005","Saskatchewan","2016A000247","Producer price","Price per gram","Dollars","81","units ","0","v1001799993","11.2.1","8.45","","","","2"
"2005","Saskatchewan","2016A000247","Producer price","Price index","2012=100","383","units ","0","v1001799994","11.2.2","126.9","","","","1"
"2005","Alberta","2016A000248","Consumer price","Price per gram","Dollars","81","units ","0","v1001799959","12.1.1","11.46","","","","2"
"2005","Alberta","2016A000248","Consumer price","Price index","2012=100","383","units ","0","v1001799960","12.1.2","126.5","","","","1"
"2005","Alberta","2016A000248","Producer price","Price per gram","Dollars","81","units ","0","v1001799995","12.2.1","8.42","","","","2"
"2005","Alberta","2016A000248","Producer price","Price index","2012=100","383","units ","0","v1001799996","12.2.2","127.3","","","","1"
"2005","British Columbia","2016A000259","Consumer price","Price per gram","Dollars","81","units ","0","v1001799961","13.1.1","10.93","","","","2"
"2005","British Columbia","2016A000259","Consumer price","Price index","2012=100","383","units ","0","v1001799962","13.1.2","126.0","","","","1"
"2005","British Columbia","2016A000259","Producer price","Price per gram","Dollars","81","units ","0","v1001799997","13.2.1","5.72","","","","2"
"2005","British Columbia","2016A000259","Producer price","Price index","2012=100","383","units ","0","v1001799998","13.2.2","136.4","","","","1"
"2005","Territories","2016A00016","Consumer price","Price per gram","Dollars","81","units ","0","v1001799963","14.1.1","16.73","","","","2"
"2005","Territories","2016A00016","Consumer price","Price index","2012=100","383","units ","0","v1001799964","14.1.2","126.6","","","","1"
"2005","Territories","2016A00016","Producer price","Price per gram","Dollars","81","units ","0","v1001799999","14.2.1","12.45","","","","2"
"2005","Territories","2016A00016","Producer price","Price index","2012=100","383","units ","0","v1001800000","14.2.2","126.7","","","","1"
"2005","Yukon","2016A000260","Consumer price","Price per gram","Dollars","81","units ","0","v1001799965","15.1.1","13.38","","","","2"
"2005","Yukon","2016A000260","Consumer price","Price index","2012=100","383","units ","0","v1001799966","15.1.2","126.0","","","","1"
"2005","Yukon","2016A000260","Producer price","Price per gram","Dollars","81","units ","0","v1001800001","15.2.1","9.95","","","","2"
"2005","Yukon","2016A000260","Producer price","Price index","2012=100","383","units ","0","v1001800002","15.2.2","126.0","","","","1"
"2005","Northwest Territories including Nunavut","A000261","Consumer price","Price per gram","Dollars","81","units ","0","v1001799971","16.1.1","","..","","","2"
"2005","Northwest Territories including Nunavut","A000261","Consumer price","Price index","2012=100","383","units ","0","v1001799972","16.1.2","","..","","","1"
"2005","Northwest Territories including Nunavut","A000261","Producer price","Price per gram","Dollars","81","units ","0","v1001800007","16.2.1","","..","","","2"
"2005","Northwest Territories including Nunavut","A000261","Producer price","Price index","2012=100","383","units ","0","v1001800008","16.2.2","","..","","","1"
"2005","Northwest Territories","2016A000261","Consumer price","Price per gram","Dollars","81","units ","0","v1001799967","17.1.1","17.66","","","","2"
"2005","Northwest Territories","2016A000261","Consumer price","Price index","2012=100","383","units ","0","v1001799968","17.1.2","126.1","","","","1"
"2005","Northwest Territories","2016A000261","Producer price","Price per gram","Dollars","81","units ","0","v1001800003","17.2.1","13.14","","","","2"
"2005","Northwest Territories","2016A000261","Producer price","Price index","2012=100","383","units ","0","v1001800004","17.2.2","126.3","","","","1"
"2005","Nunavut","2016A000262","Consumer price","Price per gram","Dollars","81","units ","0","v1001799969","18.1.1","19.59","","","","2"
"2005","Nunavut","2016A000262","Consumer price","Price index","2012=100","383","units ","0","v1001799970","18.1.2","126.0","","","","1"
"2005","Nunavut","2016A000262","Producer price","Price per gram","Dollars","81","units ","0","v1001800005","18.2.1","14.57","","","","2"
"2005","Nunavut","2016A000262","Producer price","Price index","2012=100","383","units ","0","v1001800006","18.2.2","126.0","","","","1"
"2006","Canada","2016A000011124","Consumer price","Price per gram","Dollars","81","units ","0","v1001799937","1.1.1","10.41","","","","2"
"2006","Canada","2016A000011124","Consumer price","Price index","2012=100","383","units ","0","v1001799938","1.1.2","119.4","","","","1"
"2006","Canada","2016A000011124","Producer price","Price per gram","Dollars","81","units ","0","v1001799973","1.2.1","6.78","","","","2"
"2006","Canada","2016A000011124","Producer price","Price index","2012=100","383","units ","0","v1001799974","1.2.2","121.8","","","","1"
"2006","Atlantic","2016A00011","Consumer price","Price per gram","Dollars","81","units ","0","v1001799939","2.1.1","10.79","","","","2"
"2006","Atlantic","2016A00011","Consumer price","Price index","2012=100","383","units ","0","v1001799940","2.1.2","118.7","","","","1"
"2006","Atlantic","2016A00011","Producer price","Price per gram","Dollars","81","units ","0","v1001799975","2.2.1","7.84","","","","2"
"2006","Atlantic","2016A00011","Producer price","Price index","2012=100","383","units ","0","v1001799976","2.2.2","119.1","","","","1"
"2006","Newfoundland and Labrador","2016A000210","Consumer price","Price per gram","Dollars","81","units ","0","v1001799941","3.1.1","11.42","","","","2"
"2006","Newfoundland and Labrador","2016A000210","Consumer price","Price index","2012=100","383","units ","0","v1001799942","3.1.2","118.4","","","","1"
"2006","Newfoundland and Labrador","2016A000210","Producer price","Price per gram","Dollars","81","units ","0","v1001799977","3.2.1","8.11","","","","2"
"2006","Newfoundland and Labrador","2016A000210","Producer price","Price index","2012=100","383","units ","0","v1001799978","3.2.2","118.4","","","","1"
"2006","Prince Edward Island","2016A000211","Consumer price","Price per gram","Dollars","81","units ","0","v1001799943","4.1.1","11.55","","","","2"
"2006","Prince Edward Island","2016A000211","Consumer price","Price index","2012=100","383","units ","0","v1001799944","4.1.2","118.9","","","","1"
"2006","Prince Edward Island","2016A000211","Producer price","Price per gram","Dollars","81","units ","0","v1001799979","4.2.1","8.51","","","","2"
"2006","Prince Edward Island","2016A000211","Producer price","Price index","2012=100","383","units ","0","v1001799980","4.2.2","119.3","","","","1"
"2006","Nova Scotia","2016A000212","Consumer price","Price per gram","Dollars","81","units ","0","v1001799945","5.1.1","10.93","","","","2"
"2006","Nova Scotia","2016A000212","Consumer price","Price index","2012=100","383","units ","0","v1001799946","5.1.2","118.7","","","","1"
"2006","Nova Scotia","2016A000212","Producer price","Price per gram","Dollars","81","units ","0","v1001799981","5.2.1","8.00","","","","2"
"2006","Nova Scotia","2016A000212","Producer price","Price index","2012=100","383","units ","0","v1001799982","5.2.2","119.2","","","","1"
"2006","New Brunswick","2016A000213","Consumer price","Price per gram","Dollars","81","units ","0","v1001799947","6.1.1","9.96","","","","2"
"2006","New Brunswick","2016A000213","Consumer price","Price index","2012=100","383","units ","0","v1001799948","6.1.2","118.9","","","","1"
"2006","New Brunswick","2016A000213","Producer price","Price per gram","Dollars","81","units ","0","v1001799983","6.2.1","7.26","","","","2"
"2006","New Brunswick","2016A000213","Producer price","Price index","2012=100","383","units ","0","v1001799984","6.2.2","119.3","","","","1"
"2006","Quebec","2016A000224","Consumer price","Price per gram","Dollars","81","units ","0","v1001799949","7.1.1","9.03","","","","2"
"2006","Quebec","2016A000224","Consumer price","Price index","2012=100","383","units ","0","v1001799950","7.1.2","118.9","","","","1"
"2006","Quebec","2016A000224","Producer price","Price per gram","Dollars","81","units ","0","v1001799985","7.2.1","5.90","","","","2"
"2006","Quebec","2016A000224","Producer price","Price index","2012=100","383","units ","0","v1001799986","7.2.2","119.0","","","","1"
"2006","Ontario","2016A000235","Consumer price","Price per gram","Dollars","81","units ","0","v1001799951","8.1.1","10.84","","","","2"
"2006","Ontario","2016A000235","Consumer price","Price index","2012=100","383","units ","0","v1001799952","8.1.2","118.7","","","","1"
"2006","Ontario","2016A000235","Producer price","Price per gram","Dollars","81","units ","0","v1001799987","8.2.1","3.87","","","","2"
"2006","Ontario","2016A000235","Producer price","Price index","2012=100","383","units ","0","v1001799988","8.2.2","93.7","","","","1"
"2006","Prairies","2016A00014","Consumer price","Price per gram","Dollars","81","units ","0","v1001799953","9.1.1","10.82","","","","2"
"2006","Prairies","2016A00014","Consumer price","Price index","2012=100","383","units ","0","v1001799954","9.1.2","119.2","","","","1"
"2006","Prairies","2016A00014","Producer price","Price per gram","Dollars","81","units ","0","v1001799989","9.2.1","7.94","","","","2"
"2006","Prairies","2016A00014","Producer price","Price index","2012=100","383","units ","0","v1001799990","9.2.2","119.8","","","","1"
"2006","Manitoba","2016A000246","Consumer price","Price per gram","Dollars","81","units ","0","v1001799955","10.1.1","10.80","","","","2"
"2006","Manitoba","2016A000246","Consumer price","Price index","2012=100","383","units ","0","v1001799956","10.1.2","119.2","","","","1"
"2006","Manitoba","2016A000246","Producer price","Price per gram","Dollars","81","units ","0","v1001799991","10.2.1","7.94","","","","2"
"2006","Manitoba","2016A000246","Producer price","Price index","2012=100","383","units ","0","v1001799992","10.2.2","119.5","","","","1"
"2006","Saskatchewan","2016A000247","Consumer price","Price per gram","Dollars","81","units ","0","v1001799957","11.1.1","10.88","","","","2"
"2006","Saskatchewan","2016A000247","Consumer price","Price index","2012=100","383","units ","0","v1001799958","11.1.2","119.3","","","","1"
"2006","Saskatchewan","2016A000247","Producer price","Price per gram","Dollars","81","units ","0","v1001799993","11.2.1","7.97","","","","2"
"2006","Saskatchewan","2016A000247","Producer price","Price index","2012=100","383","units ","0","v1001799994","11.2.2","119.6","","","","1"
"2006","Alberta","2016A000248","Consumer price","Price per gram","Dollars","81","units ","0","v1001799959","12.1.1","10.81","","","","2"
"2006","Alberta","2016A000248","Consumer price","Price index","2012=100","383","units ","0","v1001799960","12.1.2","119.2","","","","1"
"2006","Alberta","2016A000248","Producer price","Price per gram","Dollars","81","units ","0","v1001799995","12.2.1","7.94","","","","2"
"2006","Alberta","2016A000248","Producer price","Price index","2012=100","383","units ","0","v1001799996","12.2.2","120.0","","","","1"
